artist,title,lyric,track_id,danceability,energy,loudness,mode,acousticness,valence,tempo
  Vance Joy  ,Lay It On Me,"I'm so gone Anyone could see that I'm wasted You cut through And I just wanna know what's in your head  Pre-Chorus Write it on a piece of paper, honey Put it in my coat before I go Hidden in a place you know I'll find it Later when I'm sitting all alone  Chorus Let me in Everything starts at your skin, so new Your love's always finding me out Who am I kidding If all my defenses come down, oh baby Will you lay it all on me now Lay it all on me now Lay it all on me now Lay it all on me now  Verse 2 Snow comes down, everything is new and different I found you hidden in plain sight, why'd I take so long  Pre-Chorus Write it on a piece of paper, honey Put it in my coat before I go  Chorus Let me in Everything starts at your skin, so new Your love's always finding me out Who am I kidding If all my defences come down, oh baby Will you lay it all on me now Lay it all on me now Lay it all on me now Lay it all on me now Lay it all on me now  Chorus Your love's always finding me out Who am I kidding If all my defences come down, oh baby Will you lay it all on me now Lay it all on me now Lay it all on me now Lay it all on me now Lay it all on me now",7oekneJCJO74ycdLzdk16v,0.733,0.663,-5.766,1,0.101,0.53,127.974
  시인과 촌장  ,Time In A Bottle,Jim Croce의 73년 그 해의 실황을 보며 만일 그가 여기 있다면 몇 살쯤 일까 생각했다 그는 지금 어디에 어디에 있는걸까 NHK TV 속에서 그는 저렇게 시가를 피워물고 서성이며 초조히 한 천년을 지나치는 우릴 향해 저리도 풀린 눈으로 저렇게 초연히 노래하는데 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가네  그는 지금 어디에 어디에 있는걸까 결코 사라지지 않는 그는 지금 어디에 있는가 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가네 우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가네  우주라는 이 작은 병속에 시간은 가고 우주라는 이 작은 병속에 시간은 가고,2tQCg2LI1X0GOSOP4EuCxd,0.356,0.629,-5.379,1,0.182,0.249,74.122
  Black Prairie  ,Be Good,"I never trusted anybody until you trusted in me I never wanted anything so bad baby, you make me want to be good It’s a long way from home I want to keep it that way you ask me what am I running from When I’m looking at myself looking at you I see someone brand new My daddy looked me in the eye and said son, what kind of man will you be first time I saw you I couldn’t deny how every part of me wants to do right It’s a long way from home I want to keep it that way you ask me what am I running from When I’m looking at myself looking at you I see someone brand new I never trusted anybody until you trusted in me I never wanted anything so bad baby you make me want to be good, baby you make me want to be good it’s a long way from home I want to keep it that way you ask me what am I running from",6EZbCibLnHHXGYeKIgBpGw,0.476,0.373,-10.472,1,0.18,0.384,128.018
  임재형  ,사이다 그 사이,목이 말라서 사이다를 샀어 너무 목이 마른데 한 번에 다 마실 수 없어 목이 따끔거리니까 참을 수 없을 때가 있으니까 헤어진 너를 떠올렸어 너무 보고 싶은데 이젠 만날 수 없을 거야 눈이 따끔거리니까 참을 수 없을 때가 있으니까 지금도 가끔 어지러워져 흔들리던 기억이 떠오르면 사이다를 사곤 해 한 번에 비울 수 없는 사이다를 마시곤 해 사이다를 마시곤 해,76TLD2QxCUJEimtKEeoqnn,0.667,0.259,-10.931,1,0.897,0.616,122.862
  iron & wine  ,The Rooster Moans,Crack of dawn the rooster moans Wake up boy you're far from home Serpentine the tracks in flames Longest path the devil laid Led you straight aboard this rusty train  Lift your head cuz you can't sleep Bite your lip cuz you can't eat Darkest den the devil made Jesus weeps but he's been paid Not to ride inside this rusty train  Buzzard's breath the rooster moans Stow it boy you're far from home Stow your sorrows stow your fear What'd you do to end up here End up on the devil's rusty train,63Iyc9XHuTydlfh0gEcnZs,0.577,0.411,-8.701,1,0.936,0.709,143.053
  강촌사람들  ,아름다운 것들,꽃잎끝에 달려있는 작은 ~이슬 방울들~  빗~줄기 이들을 찿아와서 음~ 음  어디로 데려갈까  바 람~아 너는 알~고 있나  비 야 네가 알고~있나  무엇이~ 이 숲속에서 음~ 이들을 데려갈까~    엄마 잊고 다리도 없는  가엽은 작은새는  바람이 거세게 불어오면~ 음  어디로데 가야할까  바람아 너는 알고~있나  비야 네가 알고~있냐  무엇이 이숲속~에서 음~  이들을 데려갈까    모두가 사라진 숲에는 나무들만 남아있네  때가되면 이들도 사라~져 음 ~ 고요만이 남겠네  바람아 너는 알고~ 있나  비야 네가 알고있나  무엇이 이 숲속에서 음~ 이들을 데려갈까 ~  바람아 너는 알고있나  비야 네가 알고있나  무엇이 이 숲속에서 음 이들을 데려갈까,7I6rZ7SCxiUVkQL5hEaPZR,0.361,0.29,-10.69,1,0.828,0.169,74.993
  이규호 (Kyo)  ,규호의 꿈,빛이 보이네 집이 보이네 이미 난 거기에 있네 방이 보이네 많이 보이네 방마다 놓여진 피아노 둘러본다네 내걸 찾으려 나는 헤매네 불이 보이네 재가 되가네 이미 난 늦어 버렸네 나는 보았네 하얀 건반에 번진 악의 손길 나를 깨워주어요 내 머릴 쓰다듬으면 어느새 그대 손에 전해지는 꿈 나 잠들어 있는 내 머리 세상 속에서 병 들어가는 가녀린 내 영혼 그대 한숨 속에 나를 엮어 가지마 그냥 이대로 죽어 가는 대로 나를 깨워주어요 내 머릴 쓰다듬으면 어느새 그대 손에 전해지는 꿈 나 잠들어 있는 내 머리 세상 속에서 병들어 가는 가녀린 내 영혼 나를 깨워주어요 내 머릴 쓰다듬으면 어느새 그대 손에 전해지는 꿈 나 잠들어 있는 내 머리 세상 속에서 병들어 가는 가녀린 내 영혼 쉬지 않고서 하루하루 죽어가네요,7LVmxZuTLa5XKXYtR2AZvS,0.586,0.333,-11.109,1,0.136,0.25,141.955
  The Low Anthem  ,Ghost Woman Blues,"On my way home by that lonesome graveyard A ghost jumps up and says, ""Come on, be my man""  No ghost at all, just someone asking for a ride No ghost at all, just someone asking for a home She says come here boy and take me to your room  That young ghost woman, she keeps me thin She spends all the money I make on the L & N  I ain't no lamp, but my wick is burning low Better light me up another before I go",4dyflbiaGKi6vvqZQ3ArhZ,0.276,0.191,-11.074,1,0.914,0.215,99.663
  안치환  ,저 창살에 햇살이,내가 손을 내밀면 내 손에 와서 고와지는 햇살이 내가 볼을 내밀면 내 볼에 와서 다스워지는 햇살이 저 창살에 햇살이 깊어 가는 가을 따라 자꾸 자꾸 자라나 다람쥐 꼬리 만큼 자꾸 자라나 내 목에 와서 감기면 누이가 짜준 따스한 목도리 내 입술에 와 닿으면 그녀와 주고받던 옛 추억의 사랑 저 창살에 햇살이 저 창살에 햇살이 깊어 가는 가을 따라 자꾸 자꾸 자라나 다람쥐 꼬리 만큼 자꾸 자라나 내 목에 와서 감기면 누이가 짜준 따스한 목도리 내 입술에 와 닿으면 그녀와 주고받던 옛 추억의 사랑 저 창살에 햇살이 저 창살에 햇살이 저 창살에 햇살이 저 창살에 햇살이,1TM9ZMpo9d222plhtSRmra,0.443,0.0697,-21.034,0,0.871,0.166,73.435
"  Big Baby Driver ,  Mocca  ",Here For You,See my eyes are watching Hear my heartbeat is pounding Whatever I do wherever I go It's for you See my days without you I feel no shame in crying Whatever it takes you know that I'll be with you Now that I see the light Now that I touch my light Now that I realize all I ever wanted is only you Now that I see the light and life Now that I touch my light and life Now that I realize all I ever wanted is only you See my eyes are watching Hear my heartbeat is pounding Whatever I do wherever I go It's for you See my days without you I feel no shame in crying Whatever it takes you know that I'll be with you Now that I see the light Now that I touch my light Now that I realize all I ever wanted is only you Now that I see the light and life Now that I touch my light and life Now that I realize all I ever wanted is only you Now that I see the light Now that I touch my light Now that I realize all I ever wanted is only you Now that I see the light and life Now that I touch my light and life Now that I realize all I ever wanted is only you Now that I realize,4Ipc9M0aOD5h85bLgC9DCx,0.741,0.434,-6.649,1,0.527,0.763,116.04
  Hunter Hayes  ,Love Too Much,"Tell me where did we go wrong If it's all good intentions Why are we scared of living Yeah the weight of the world Its hold enough to hold already Why does it gotta be so heavy Baby it's the little things Maybe we can change the world One heart at a time You can't say you love too much You can't say you care enough There's no such thing as reaching to far We've all got a heart And you can't say love too much You can't say love too much As simple as I word you say You never know the lives you can change Never know the souls you can save And I bet it happens everyday Cause everybody's got a story, a past, or a song of glory Just take a look around Somebody needs you now You're somebody's hero somehow You can't say you love too much You can't say you care enough There's no such thing as reaching to far We've all got a heart No you can't say love too much And no you can't say love too much No I can't sleep tonight Its burning in my mind If I could change the world one heart at a time Oh I would start with mine Yeah can't say, can't say Oh you can't say You can't say you love too much You can't say you care enough There's no such thing as reaching to far We've all got a heart No you can't say love too much can't say can't say No you can't say love too much can't say can't say",6AcLwmbR6ZsUm6zt7AgT1c,0.45,0.554,-6.179,1,0.2,0.232,144.634
  Paul Simon  ,Kodachrome*,When I think back On all the crap I learned in high school It's a wonder I can think at all And though my lack of education Hasn't hurt me none I can read the writing on the wall  Kodachrome They give us those nice bright colors They give us the greens of summers Makes you think all the world's a sunny day I got a Nikon camera I love to take a photograph So mama don't take my Kodachrome away  If you took all the girls I knew When I was single And brought them all together for one night I know they'd never match my sweet imagination Everything looks worse in black and white,3f0U5NaD1bCk8nmKpn2ZJY,0.592,0.705,-10.276,0,0.0291,0.902,135.754
  동물원  ,길을 걸으며,어둔 길에서 문득 떠오르는 하나 둘 잊혀져만 가는 정다운 모습들 여린 불빛 속 집을 찾아갈 때 아무도 보이지 않고 우울한 마음뿐 길을 걸으며 떠다니는 나의 가난한 추억 바람에 던지며 그렇게 잊고 싶어도 언제나 떠오르는 아련한 기억 사이로 초라한 그림자만 길게 남아 아직은 어둡지만 언젠가 찾아올 나의 사랑을 위해 커다란 문을 열어 두리 흔한 웃음에 잊혀져만 가는 지나간 아름다운 날들 따뜻한 손길들 길을 걸으며 떠다니는 나의 가난한 추억 바람에 던지며 그렇게 잊고 싶어도 언제나 떠오르는 아련한 기억 사이로 초라한 그림자만 길게 남아 아직은 어둡지만 언젠가 찾아올 나의 사랑을 위해 커다란 문을 열어 두리 언제나 떠오르는 아련한 기억 사이로 초라한 그림자만 길게 남아 아직은 어둡지만 언젠가 찾아올 나의 사랑을 위해 커다란 문을 열어 두리 아직은 어둡지만 언젠가 찾아올 나의 사랑을 위해 커다란 문을 열어 두리,4dA7Te0axSCKTOL9lAxHSv,0.57,0.158,-13.791,1,0.74,0.17,98.541
